Cliente,Fecha,Importe,Estado,Nombre,Sexo,Zona
10213,2020-01-10 00:11:00,42946,Completado,Ana_304,F,Buenos Aires
10213,2020-01-14 00:11:00,72233,Completado,Ana_304,F,Buenos Aires
10444,2020-01-11 00:05:00,12473,Completado,Romina_361,F,Capital Federal
10444,2020-01-14 00:06:00,94423,Completado,Romina_361,F,Capital Federal
10444,2020-01-11 00:08:00,60746,Completado,Romina_361,F,Capital Federal
10444,2020-01-19 00:09:00,29151,Completado,Romina_361,F,Capital Federal
10444,2020-01-03 00:10:00,12203,Completado,Romina_361,F,Capital Federal
10408,2020-01-12 00:05:00,54755,Completado,Romina_352,F,Capital Federal
10408,2020-01-27 00:05:00,22061,Completado,Romina_352,F,Capital Federal
10408,2020-01-02 00:09:00,16219,Completado,Romina_352,F,Capital Federal
9897,2020-01-12 00:05:00,8515,Completado,Ana_225,F,Capital Federal
9897,2020-01-24 00:06:00,74521,Completado,Ana_225,F,Capital Federal
9897,2020-01-17 00:07:00,38696,Completado,Ana_225,F,Capital Federal
10386,2020-01-12 00:05:00,73161,Completado,Juan_347,M,Capital Federal
10386,2020-01-07 00:07:00,53632,Completado,Juan_347,M,Capital Federal
10386,2020-01-18 00:07:00,70857,Completado,Juan_347,M,Capital Federal
10386,2020-01-19 00:07:00,33833,Completado,Juan_347,M,Capital Federal
10386,2020-01-23 00:11:00,71971,Completado,Juan_347,M,Capital Federal
10075,2020-01-12 00:05:00,94880,Completado,Pedro_269,M,Capital Federal
10075,2020-01-01 00:10:00,61638,Completado,Pedro_269,M,Capital Federal
10075,2020-01-11 00:10:00,52850,Completado,Pedro_269,M,Capital Federal
9916,2020-01-12 00:05:00,3948,Completado,Romina_229,F,Capital Federal
9916,2020-01-31 00:07:00,77570,Completado,Romina_229,F,Capital Federal
9916,2020-01-12 00:08:00,16459,Completado,Romina_229,F,Capital Federal
9916,2020-01-07 00:09:00,67431,Completado,Romina_229,F,Capital Federal
9916,2020-01-25 00:10:00,70501,Completado,Romina_229,F,Capital Federal
9393,2020-01-13 00:05:00,32574,Completado,Ana_99,F,Santa Fe
9393,2020-01-15 00:05:00,18069,Completado,Ana_99,F,Santa Fe
9669,2020-01-13 00:05:00,11168,Completado,Ana_168,F,Buenos Aires
9669,2020-01-06 00:06:00,89214,Completado,Ana_168,F,Buenos Aires
9669,2020-01-28 00:06:00,26090,Completado,Ana_168,F,Buenos Aires
9669,2020-01-24 00:09:00,17184,Completado,Ana_168,F,Buenos Aires
9669,2020-01-11 00:10:00,40421,Completado,Ana_168,F,Buenos Aires
9669,2020-01-20 00:11:00,36091,Completado,Ana_168,F,Buenos Aires
9669,2020-01-25 00:11:00,59858,Completado,Ana_168,F,Buenos Aires
10158,2020-01-13 00:05:00,75272,Completado,Juan_290,M,Capital Federal
10158,2020-01-05 00:07:00,78668,Completado,Juan_290,M,Capital Federal
10158,2020-01-23 00:07:00,89436,Completado,Juan_290,M,Capital Federal
10158,2020-01-27 00:08:00,51448,Completado,Juan_290,M,Capital Federal
10158,2020-01-10 00:10:00,50654,Completado,Juan_290,M,Capital Federal
10165,2020-01-14 00:05:00,16706,Completado,Ana_292,F,Buenos Aires
10165,2020-01-15 00:05:00,1507,Completado,Ana_292,F,Buenos Aires
10165,2020-01-30 00:06:00,21942,Completado,Ana_292,F,Buenos Aires
10165,2020-01-13 00:07:00,31722,Completado,Ana_292,F,Buenos Aires
9889,2020-01-14 00:05:00,29239,Completado,Ana_223,F,Capital Federal
9889,2020-01-31 00:05:00,24845,Completado,Ana_223,F,Capital Federal
9581,2020-01-14 00:05:00,60780,Completado,Ana_146,F,Santa Fe
9581,2020-01-20 00:05:00,1367,Completado,Ana_146,F,Santa Fe
9581,2020-01-04 00:06:00,4462,Completado,Ana_146,F,Santa Fe
9581,2020-01-06 00:09:00,61239,Completado,Ana_146,F,Santa Fe
9581,2020-01-27 00:09:00,5372,Completado,Ana_146,F,Santa Fe
10560,2020-01-14 00:05:00,85493,Completado,Romina_390,F,Capital Federal
10560,2020-01-26 00:06:00,75382,Completado,Romina_390,F,Capital Federal
10560,2020-01-11 00:09:00,87349,Completado,Romina_390,F,Capital Federal
10560,2020-01-06 00:11:00,98409,Completado,Romina_390,F,Capital Federal
10449,2020-01-14 00:05:00,98342,Completado,Ana_363,F,Buenos Aires
10449,2020-01-22 00:06:00,51944,Completado,Ana_363,F,Buenos Aires
10449,2020-01-10 00:07:00,4276,Completado,Ana_363,F,Buenos Aires
10449,2020-01-18 00:11:00,8880,Completado,Ana_363,F,Buenos Aires
10214,2020-01-14 00:05:00,72196,Completado,Juan_304,M,Cordoba
10214,2020-01-05 00:08:00,81820,Completado,Juan_304,M,Cordoba
10214,2020-01-25 00:08:00,57643,Completado,Juan_304,M,Cordoba
9053,2020-01-15 00:05:00,36672,Completado,Ana_14,F,Capital Federal
9053,2020-01-05 00:06:00,93729,Completado,Ana_14,F,Capital Federal
9053,2020-01-13 00:06:00,78622,Completado,Ana_14,F,Capital Federal
9053,2020-01-28 00:06:00,99240,Completado,Ana_14,F,Capital Federal
9053,2020-01-17 00:08:00,87991,Completado,Ana_14,F,Capital Federal
9053,2020-01-02 00:09:00,12361,Completado,Ana_14,F,Capital Federal
9164,2020-01-15 00:05:00,13943,Completado,Romina_41,F,Capital Federal
10100,2020-01-15 00:05:00,5451,Completado,Romina_275,F,Buenos Aires
10100,2020-01-26 00:05:00,82167,Completado,Romina_275,F,Buenos Aires
10100,2020-01-16 00:07:00,60077,Completado,Romina_275,F,Buenos Aires
10100,2020-01-08 00:10:00,54214,Completado,Romina_275,F,Buenos Aires
9072,2020-01-15 00:05:00,43655,Completado,Romina_18,F,Capital Federal
9072,2020-01-09 00:09:00,25770,Completado,Romina_18,F,Capital Federal
9072,2020-01-11 00:09:00,43826,Completado,Romina_18,F,Capital Federal
9072,2020-01-26 00:09:00,6391,Completado,Romina_18,F,Capital Federal
10490,2020-01-15 00:05:00,62119,Completado,Juan_373,M,Capital Federal
10490,2020-01-07 00:07:00,32260,Completado,Juan_373,M,Capital Federal
10490,2020-01-27 00:08:00,97986,Completado,Juan_373,M,Capital Federal
10429,2020-01-16 00:05:00,21215,Completado,Ana_358,F,Buenos Aires
10429,2020-01-15 00:08:00,42140,Completado,Ana_358,F,Buenos Aires
10429,2020-01-29 00:08:00,3090,Completado,Ana_358,F,Buenos Aires
10445,2020-01-16 00:05:00,412,Completado,Ana_362,F,Buenos Aires
10445,2020-01-03 00:06:00,4547,Completado,Ana_362,F,Buenos Aires
10445,2020-01-09 00:07:00,41026,Completado,Ana_362,F,Buenos Aires
10445,2020-01-21 00:07:00,20223,Completado,Ana_362,F,Buenos Aires
10445,2020-01-07 00:08:00,96565,Completado,Ana_362,F,Buenos Aires
10445,2020-01-09 00:09:00,9008,Completado,Ana_362,F,Buenos Aires
10445,2020-01-11 00:09:00,19438,Completado,Ana_362,F,Buenos Aires
10445,2020-01-25 00:09:00,52729,Completado,Ana_362,F,Buenos Aires
10446,2020-01-16 00:05:00,59873,Completado,Juan_362,M,Buenos Aires
10446,2020-01-30 00:05:00,90042,Completado,Juan_362,M,Buenos Aires
10446,2020-01-22 00:06:00,61991,Completado,Juan_362,M,Buenos Aires
10357,2020-01-16 00:05:00,69324,Completado,Ana_340,F,Buenos Aires
10357,2020-01-02 00:08:00,13392,Completado,Ana_340,F,Buenos Aires
10357,2020-01-02 00:09:00,86451,Completado,Ana_340,F,Buenos Aires
10357,2020-01-13 00:10:00,6215,Completado,Ana_340,F,Buenos Aires
9383,2020-01-16 00:05:00,75546,Completado,Pedro_96,M,Buenos Aires
9383,2020-01-23 00:06:00,3978,Completado,Pedro_96,M,Buenos Aires
9383,2020-01-31 00:07:00,25308,Completado,Pedro_96,M,Buenos Aires
9383,2020-01-02 00:09:00,40874,Completado,Pedro_96,M,Buenos Aires
9383,2020-01-11 00:11:00,95102,Completado,Pedro_96,M,Buenos Aires
9198,2020-01-16 00:05:00,74299,Completado,Juan_50,M,Buenos Aires
9198,2020-01-15 00:06:00,31810,Completado,Juan_50,M,Buenos Aires
9198,2020-01-22 00:06:00,89497,Completado,Juan_50,M,Buenos Aires
9198,2020-01-01 00:07:00,41568,Completado,Juan_50,M,Buenos Aires
9198,2020-01-06 00:08:00,16983,Completado,Juan_50,M,Buenos Aires
9198,2020-01-07 00:08:00,23494,Completado,Juan_50,M,Buenos Aires
9198,2020-01-02 00:09:00,68843,Completado,Juan_50,M,Buenos Aires
9198,2020-01-02 00:10:00,9352,Completado,Juan_50,M,Buenos Aires
10484,2020-01-17 00:05:00,4039,Completado,Romina_371,F,Capital Federal
10484,2020-01-03 00:06:00,26793,Completado,Romina_371,F,Capital Federal
10484,2020-01-09 00:06:00,8421,Completado,Romina_371,F,Capital Federal
9566,2020-01-17 00:05:00,38528,Completado,Juan_142,M,Capital Federal
9566,2020-01-13 00:09:00,36572,Completado,Juan_142,M,Capital Federal
9566,2020-01-05 00:10:00,82465,Completado,Juan_142,M,Capital Federal
9566,2020-01-22 00:10:00,1118,Completado,Juan_142,M,Capital Federal
9591,2020-01-17 00:05:00,26793,Completado,Pedro_148,M,Buenos Aires
9591,2020-01-13 00:08:00,53158,Completado,Pedro_148,M,Buenos Aires
9591,2020-01-06 00:09:00,95789,Completado,Pedro_148,M,Buenos Aires
9591,2020-01-04 00:11:00,73696,Completado,Pedro_148,M,Buenos Aires
9591,2020-01-19 00:11:00,62785,Completado,Pedro_148,M,Buenos Aires
9591,2020-01-06 00:12:00,45968,Completado,Pedro_148,M,Buenos Aires
9609,2020-01-17 00:05:00,22274,Completado,Ana_153,F,Cordoba
9609,2020-01-21 00:06:00,26230,Completado,Ana_153,F,Cordoba
9609,2020-01-16 00:07:00,74804,Completado,Ana_153,F,Cordoba
9609,2020-01-01 00:08:00,23972,Completado,Ana_153,F,Cordoba
9609,2020-01-21 00:09:00,31667,Completado,Ana_153,F,Cordoba
9609,2020-01-26 00:10:00,53325,Completado,Ana_153,F,Cordoba
10226,2020-01-18 00:05:00,50291,Completado,Juan_307,M,Capital Federal
10226,2020-01-17 00:08:00,35105,Completado,Juan_307,M,Capital Federal
10226,2020-01-19 00:11:00,22314,Completado,Juan_307,M,Capital Federal
10226,2020-01-22 00:11:00,21529,Completado,Juan_307,M,Capital Federal
9973,2020-01-18 00:05:00,12921,Completado,Ana_244,F,Buenos Aires
9973,2020-01-10 00:06:00,33617,Completado,Ana_244,F,Buenos Aires
9973,2020-01-08 00:10:00,75017,Completado,Ana_244,F,Buenos Aires
9656,2020-01-18 00:05:00,99167,Completado,Romina_164,F,Capital Federal
9656,2020-01-10 00:07:00,6178,Completado,Romina_164,F,Capital Federal
9656,2020-01-27 00:10:00,34399,Completado,Romina_164,F,Capital Federal
9968,2020-01-19 00:05:00,63540,Completado,Romina_242,F,Capital Federal
9968,2020-01-22 00:05:00,67316,Completado,Romina_242,F,Capital Federal
9968,2020-01-06 00:07:00,80612,Completado,Romina_242,F,Capital Federal
9968,2020-01-22 00:08:00,66765,Completado,Romina_242,F,Capital Federal
9968,2020-01-01 00:10:00,61623,Completado,Romina_242,F,Capital Federal
9590,2020-01-19 00:05:00,98108,Completado,Juan_148,M,Capital Federal
9590,2020-01-02 00:06:00,76474,Completado,Juan_148,M,Capital Federal
9590,2020-01-13 00:06:00,99824,Completado,Juan_148,M,Capital Federal
9590,2020-01-07 00:08:00,99961,Completado,Juan_148,M,Capital Federal
9590,2020-01-17 00:08:00,90991,Completado,Juan_148,M,Capital Federal
9590,2020-01-02 00:09:00,82660,Completado,Juan_148,M,Capital Federal
9131,2020-01-19 00:05:00,93255,Completado,Pedro_33,M,Capital Federal
9131,2020-01-06 00:06:00,8847,Completado,Pedro_33,M,Capital Federal
9221,2020-01-19 00:05:00,77080,Completado,Ana_56,F,Capital Federal
9221,2020-01-27 00:07:00,66424,Completado,Ana_56,F,Capital Federal
9221,2020-01-26 00:08:00,44781,Completado,Ana_56,F,Capital Federal
9221,2020-01-29 00:11:00,83831,Completado,Ana_56,F,Capital Federal
9033,2020-01-19 00:05:00,9142,Completado,Ana_9,F,Capital Federal
9033,2020-01-15 00:06:00,34202,Completado,Ana_9,F,Capital Federal
9033,2020-01-18 00:09:00,68910,Completado,Ana_9,F,Capital Federal
10388,2020-01-20 00:05:00,3917,Completado,Romina_347,F,Capital Federal
10388,2020-01-19 00:08:00,62879,Completado,Romina_347,F,Capital Federal
10388,2020-01-08 00:11:00,18869,Completado,Romina_347,F,Capital Federal
9538,2020-01-20 00:05:00,18458,Completado,Juan_135,M,Cordoba
9538,2020-01-05 00:09:00,81193,Completado,Juan_135,M,Cordoba
9538,2020-01-14 00:11:00,99079,Completado,Juan_135,M,Cordoba
9538,2020-01-28 00:11:00,38540,Completado,Juan_135,M,Cordoba
9175,2020-01-20 00:05:00,27039,Completado,Pedro_44,M,Capital Federal
9175,2020-01-26 00:07:00,97795,Completado,Pedro_44,M,Capital Federal
9175,2020-01-23 00:10:00,65204,Completado,Pedro_44,M,Capital Federal
9117,2020-01-20 00:05:00,55683,Completado,Ana_30,F,Cordoba
9017,2020-01-21 00:05:00,1708,Completado,Ana_5,F,Buenos Aires
9017,2020-01-28 00:05:00,31363,Completado,Ana_5,F,Buenos Aires
9017,2020-01-18 00:07:00,93967,Completado,Ana_5,F,Buenos Aires
9017,2020-01-11 00:11:00,32781,Completado,Ana_5,F,Buenos Aires
10426,2020-01-21 00:05:00,7785,Completado,Juan_357,M,Buenos Aires
10426,2020-01-19 00:07:00,13496,Completado,Juan_357,M,Buenos Aires
10426,2020-01-03 00:11:00,88493,Completado,Juan_357,M,Buenos Aires
9414,2020-01-21 00:05:00,78504,Completado,Juan_104,M,Capital Federal
9414,2020-01-24 00:05:00,83911,Completado,Juan_104,M,Capital Federal
9414,2020-01-31 00:08:00,75053,Completado,Juan_104,M,Capital Federal
9414,2020-01-11 00:09:00,38747,Completado,Juan_104,M,Capital Federal
9414,2020-01-22 00:11:00,78135,Completado,Juan_104,M,Capital Federal
9366,2020-01-21 00:05:00,25886,Completado,Juan_92,M,Buenos Aires
9366,2020-01-24 00:07:00,67227,Completado,Juan_92,M,Buenos Aires
9366,2020-01-29 00:08:00,9860,Completado,Juan_92,M,Buenos Aires
9366,2020-01-22 00:10:00,54022,Completado,Juan_92,M,Buenos Aires
9366,2020-01-11 00:11:00,13514,Completado,Juan_92,M,Buenos Aires
9771,2020-01-21 00:05:00,86798,Completado,Pedro_193,M,Capital Federal
9771,2020-01-13 00:07:00,4045,Completado,Pedro_193,M,Capital Federal
9771,2020-01-17 00:11:00,16712,Completado,Pedro_193,M,Capital Federal
9771,2020-01-08 00:12:00,63819,En Viaje,Pedro_193,M,Capital Federal
10481,2020-01-21 00:05:00,30967,Completado,Ana_371,F,Cordoba
10481,2020-01-04 00:10:00,90772,Completado,Ana_371,F,Cordoba
10481,2020-01-28 00:11:00,49071,Completado,Ana_371,F,Cordoba
10137,2020-01-22 00:05:00,76593,Completado,Ana_285,F,Buenos Aires
10137,2020-01-28 00:05:00,95725,Completado,Ana_285,F,Buenos Aires
10137,2020-01-16 00:06:00,59754,Completado,Ana_285,F,Buenos Aires
10137,2020-01-04 00:08:00,74323,Completado,Ana_285,F,Buenos Aires
10137,2020-01-15 00:10:00,36980,Completado,Ana_285,F,Buenos Aires
10006,2020-01-22 00:05:00,7045,Completado,Juan_252,M,Buenos Aires
10006,2020-01-16 00:07:00,701,Completado,Juan_252,M,Buenos Aires
10006,2020-01-13 00:10:00,67912,Completado,Juan_252,M,Buenos Aires
9412,2020-01-22 00:05:00,8527,Completado,Romina_103,F,Capital Federal
9801,2020-01-23 00:05:00,43436,Completado,Ana_201,F,Capital Federal
9801,2020-01-06 00:09:00,62228,Completado,Ana_201,F,Capital Federal
9548,2020-01-23 00:05:00,65971,Completado,Romina_137,F,Buenos Aires
9548,2020-01-26 00:05:00,80195,Completado,Romina_137,F,Buenos Aires
9548,2020-01-09 00:07:00,60749,Completado,Romina_137,F,Buenos Aires
9548,2020-01-22 00:07:00,90169,Completado,Romina_137,F,Buenos Aires
9548,2020-01-31 00:07:00,50766,Completado,Romina_137,F,Buenos Aires
9548,2020-01-18 00:08:00,76194,Completado,Romina_137,F,Buenos Aires
9548,2020-01-05 00:11:00,28271,Completado,Romina_137,F,Buenos Aires
9075,2020-01-23 00:05:00,57360,Completado,Pedro_19,M,Buenos Aires
9075,2020-01-03 00:10:00,77789,Completado,Pedro_19,M,Buenos Aires
9466,2020-01-24 00:05:00,15346,Completado,Juan_117,M,Capital Federal
9674,2020-01-25 00:05:00,30839,Completado,Juan_169,M,Buenos Aires
9674,2020-01-17 00:06:00,57250,Completado,Juan_169,M,Buenos Aires
9569,2020-01-25 00:05:00,87288,Completado,Ana_143,F,Buenos Aires
9569,2020-01-25 00:05:00,11643,Completado,Ana_143,F,Buenos Aires
9569,2020-01-31 00:07:00,14646,Completado,Ana_143,F,Buenos Aires
9487,2020-01-25 00:05:00,96733,Completado,Pedro_122,M,Capital Federal
9487,2020-01-09 00:06:00,25076,Completado,Pedro_122,M,Capital Federal
9487,2020-01-11 00:09:00,13812,Completado,Pedro_122,M,Capital Federal
9487,2020-01-10 00:10:00,45234,Completado,Pedro_122,M,Capital Federal
9937,2020-01-25 00:05:00,55370,Completado,Ana_235,F,Cordoba
9937,2020-01-04 00:07:00,32148,Completado,Ana_235,F,Cordoba
9937,2020-01-16 00:08:00,44812,Completado,Ana_235,F,Cordoba
9937,2020-01-25 00:08:00,47854,Completado,Ana_235,F,Cordoba
9937,2020-01-09 00:10:00,43893,Completado,Ana_235,F,Cordoba
9336,2020-01-25 00:05:00,91843,Completado,Romina_84,F,Capital Federal
9336,2020-01-27 00:05:00,42825,Completado,Romina_84,F,Capital Federal
9336,2020-01-28 00:08:00,50279,Completado,Romina_84,F,Capital Federal
9336,2020-01-19 00:09:00,32352,Completado,Romina_84,F,Capital Federal
9336,2020-01-07 00:11:00,19167,Completado,Romina_84,F,Capital Federal
9336,2020-01-19 00:11:00,41425,Completado,Romina_84,F,Capital Federal
9185,2020-01-25 00:05:00,74858,Completado,Ana_47,F,Buenos Aires
9185,2020-01-09 00:08:00,21118,Completado,Ana_47,F,Buenos Aires
9626,2020-01-26 00:05:00,26257,Completado,Juan_157,M,Capital Federal
9626,2020-01-27 00:10:00,92068,Completado,Juan_157,M,Capital Federal
9014,2020-01-27 00:05:00,24307,Completado,Juan_4,M,Capital Federal
9014,2020-01-19 00:06:00,45280,Completado,Juan_4,M,Capital Federal
9014,2020-01-02 00:07:00,10073,Completado,Juan_4,M,Capital Federal
9014,2020-01-31 00:08:00,12510,Completado,Juan_4,M,Capital Federal
9014,2020-01-09 00:09:00,63521,Completado,Juan_4,M,Capital Federal
9014,2020-01-27 00:09:00,65447,Completado,Juan_4,M,Capital Federal
9014,2020-01-26 00:10:00,94438,Completado,Juan_4,M,Capital Federal
9014,2020-01-29 00:11:00,42578,Completado,Juan_4,M,Capital Federal
9793,2020-01-27 00:05:00,10441,Completado,Ana_199,F,Capital Federal
9793,2020-01-19 00:11:00,20342,Completado,Ana_199,F,Capital Federal
10185,2020-01-27 00:05:00,8107,Completado,Ana_297,F,Cordoba
10185,2020-01-08 00:07:00,38355,Completado,Ana_297,F,Cordoba
10185,2020-01-15 00:11:00,14975,Completado,Ana_297,F,Cordoba
9518,2020-01-27 00:05:00,65091,Completado,Juan_130,M,Capital Federal
9518,2020-01-21 00:07:00,50581,Completado,Juan_130,M,Capital Federal
9518,2020-01-19 00:10:00,7334,Completado,Juan_130,M,Capital Federal
10295,2020-01-27 00:05:00,18309,Completado,Pedro_324,M,Capital Federal
10295,2020-01-16 00:08:00,79188,Completado,Pedro_324,M,Capital Federal
10295,2020-01-06 00:09:00,36465,Completado,Pedro_324,M,Capital Federal
9228,2020-01-28 00:05:00,6558,Completado,Romina_57,F,Capital Federal
9228,2020-01-24 00:08:00,6549,Completado,Romina_57,F,Capital Federal
9228,2020-01-16 00:10:00,40092,Completado,Romina_57,F,Capital Federal
9228,2020-01-22 00:10:00,18775,Completado,Romina_57,F,Capital Federal
9228,2020-01-06 00:11:00,89345,Completado,Romina_57,F,Capital Federal
9228,2020-01-03 00:12:00,71983,Completado,Romina_57,F,Capital Federal
10221,2020-01-28 00:05:00,19606,Completado,Ana_306,F,Capital Federal
10221,2020-01-27 00:07:00,9002,Completado,Ana_306,F,Capital Federal
10221,2020-01-08 00:08:00,55802,Completado,Ana_306,F,Capital Federal
10221,2020-01-14 00:08:00,60123,Completado,Ana_306,F,Capital Federal
10221,2020-01-11 00:11:00,72388,Completado,Ana_306,F,Capital Federal
10340,2020-01-29 00:05:00,1863,Completado,Romina_335,F,Buenos Aires
10340,2020-01-25 00:07:00,67516,Completado,Romina_335,F,Buenos Aires
10340,2020-01-16 00:09:00,51186,Completado,Romina_335,F,Buenos Aires
9396,2020-01-29 00:05:00,72503,Completado,Romina_99,F,Buenos Aires
9396,2020-01-01 00:07:00,27362,Completado,Romina_99,F,Buenos Aires
9396,2020-01-12 00:08:00,20336,Completado,Romina_99,F,Buenos Aires
9396,2020-01-21 00:09:00,12510,Completado,Romina_99,F,Buenos Aires
9813,2020-01-30 00:05:00,82937,Completado,Ana_204,F,Santa Fe
9813,2020-01-26 00:06:00,19819,Completado,Ana_204,F,Santa Fe
9813,2020-01-28 00:08:00,14387,Completado,Ana_204,F,Santa Fe
10142,2020-01-30 00:05:00,33170,Completado,Juan_286,M,Capital Federal
10142,2020-01-05 00:09:00,83177,Completado,Juan_286,M,Capital Federal
10617,2020-01-31 00:05:00,81592,Completado,Ana_405,F,Capital Federal
10617,2020-01-26 00:06:00,6218,Completado,Ana_405,F,Capital Federal
10617,2020-01-24 00:10:00,50937,Completado,Ana_405,F,Capital Federal
10617,2020-01-27 00:10:00,25871,Completado,Ana_405,F,Capital Federal
10617,2020-01-28 00:10:00,18355,Completado,Ana_405,F,Capital Federal
10617,2020-01-06 00:11:00,91743,Completado,Ana_405,F,Capital Federal
10617,2020-01-14 00:11:00,79380,Completado,Ana_405,F,Capital Federal
9265,2020-01-31 00:05:00,56413,Completado,Ana_67,F,Cordoba
9265,2020-01-22 00:11:00,73854,Completado,Ana_67,F,Cordoba
9311,2020-01-31 00:05:00,88435,Completado,Pedro_78,M,Cordoba
9311,2020-01-01 00:08:00,49680,Completado,Pedro_78,M,Cordoba
9311,2020-01-11 00:08:00,30961,Completado,Pedro_78,M,Cordoba
9311,2020-01-16 00:08:00,18291,Completado,Pedro_78,M,Cordoba
9311,2020-01-21 00:10:00,82188,Completado,Pedro_78,M,Cordoba
9311,2020-01-27 00:10:00,14260,Completado,Pedro_78,M,Cordoba
10183,2020-01-01 00:06:00,97323,Completado,Pedro_296,M,Capital Federal
10183,2020-01-21 00:07:00,84297,Completado,Pedro_296,M,Capital Federal
10183,2020-01-14 00:10:00,51855,Completado,Pedro_296,M,Capital Federal
10183,2020-01-28 00:10:00,31929,Completado,Pedro_296,M,Capital Federal
10393,2020-01-01 00:06:00,50532,Completado,Ana_349,F,Santa Fe
10393,2020-01-24 00:11:00,47008,Completado,Ana_349,F,Santa Fe
10393,2020-01-25 00:11:00,1243,Completado,Ana_349,F,Santa Fe
10083,2020-01-01 00:06:00,76769,Completado,Pedro_271,M,Buenos Aires
10162,2020-01-01 00:06:00,95376,Completado,Juan_291,M,Capital Federal
10162,2020-01-01 00:10:00,66996,Completado,Juan_291,M,Capital Federal
9204,2020-01-02 00:06:00,93626,Completado,Romina_51,F,Buenos Aires
9204,2020-01-26 00:09:00,36237,Completado,Romina_51,F,Buenos Aires
9204,2020-01-16 00:11:00,24614,Completado,Romina_51,F,Buenos Aires
9600,2020-01-02 00:06:00,40254,Completado,Romina_150,F,Cordoba
9600,2020-01-24 00:08:00,58796,Completado,Romina_150,F,Cordoba
9123,2020-01-02 00:06:00,96550,Completado,Pedro_31,M,Buenos Aires
10285,2020-01-02 00:06:00,21772,Completado,Ana_322,F,Buenos Aires
10285,2020-01-05 00:07:00,79377,Completado,Ana_322,F,Buenos Aires
10285,2020-01-06 00:09:00,1921,Completado,Ana_322,F,Buenos Aires
9485,2020-01-03 00:06:00,12513,Completado,Ana_122,F,Capital Federal
9485,2020-01-06 00:12:00,95226,Completado,Ana_122,F,Capital Federal
9073,2020-01-03 00:06:00,39648,Completado,Ana_19,F,Buenos Aires
9073,2020-01-04 00:06:00,68718,Completado,Ana_19,F,Buenos Aires
9073,2020-01-20 00:11:00,79748,Completado,Ana_19,F,Buenos Aires
10316,2020-01-03 00:06:00,40579,Completado,Romina_329,F,Buenos Aires
10316,2020-01-27 00:08:00,73480,Completado,Romina_329,F,Buenos Aires
9909,2020-01-03 00:06:00,18884,Completado,Ana_228,F,Capital Federal
9909,2020-01-09 00:11:00,76173,Completado,Ana_228,F,Capital Federal
9473,2020-01-04 00:06:00,43914,Completado,Ana_119,F,Buenos Aires
9473,2020-01-01 00:07:00,19207,Completado,Ana_119,F,Buenos Aires
9473,2020-01-30 00:10:00,28731,Completado,Ana_119,F,Buenos Aires
9473,2020-01-18 00:11:00,71302,Completado,Ana_119,F,Buenos Aires
10312,2020-01-04 00:06:00,70973,Completado,Romina_328,F,Cordoba
10312,2020-01-09 00:06:00,42447,Completado,Romina_328,F,Cordoba
10312,2020-01-17 00:06:00,25241,Completado,Romina_328,F,Cordoba
9262,2020-01-04 00:06:00,58942,Completado,Juan_66,M,Buenos Aires
9262,2020-01-07 00:07:00,41738,Completado,Juan_66,M,Buenos Aires
9262,2020-01-01 00:12:00,13426,Completado,Juan_66,M,Buenos Aires
9521,2020-01-05 00:06:00,99611,Completado,Ana_131,F,Capital Federal
9521,2020-01-09 00:08:00,77862,Completado,Ana_131,F,Capital Federal
9521,2020-01-06 00:10:00,68593,Completado,Ana_131,F,Capital Federal
9521,2020-01-24 00:11:00,94849,Completado,Ana_131,F,Capital Federal
9668,2020-01-05 00:06:00,25892,Completado,Romina_167,F,Buenos Aires
9870,2020-01-07 00:06:00,53751,Completado,Juan_218,M,Capital Federal
9870,2020-01-28 00:11:00,21188,Completado,Juan_218,M,Capital Federal
9488,2020-01-07 00:06:00,56505,Completado,Romina_122,F,Buenos Aires
9488,2020-01-10 00:09:00,54548,Completado,Romina_122,F,Buenos Aires
9488,2020-01-17 00:09:00,48283,Completado,Romina_122,F,Buenos Aires
9239,2020-01-07 00:06:00,33152,Completado,Pedro_60,M,Buenos Aires
9239,2020-01-01 00:07:00,17311,Completado,Pedro_60,M,Buenos Aires
9239,2020-01-18 00:10:00,28801,Completado,Pedro_60,M,Buenos Aires
9171,2020-01-07 00:06:00,56134,Completado,Pedro_43,M,Santa Fe
9171,2020-01-18 00:10:00,70845,Completado,Pedro_43,M,Santa Fe
9096,2020-01-07 00:06:00,85033,Completado,Romina_24,F,Capital Federal
10427,2020-01-08 00:06:00,15321,Completado,Pedro_357,M,Buenos Aires
10427,2020-01-02 00:07:00,84799,Completado,Pedro_357,M,Buenos Aires
10427,2020-01-29 00:07:00,72038,Completado,Pedro_357,M,Buenos Aires
10427,2020-01-14 00:08:00,36903,Completado,Pedro_357,M,Buenos Aires
10579,2020-01-08 00:06:00,52001,Completado,Pedro_395,M,Capital Federal
10579,2020-01-09 00:07:00,25347,Completado,Pedro_395,M,Capital Federal
10579,2020-01-15 00:07:00,39612,Completado,Pedro_395,M,Capital Federal
10579,2020-01-09 00:08:00,93188,Completado,Pedro_395,M,Capital Federal
10330,2020-01-08 00:06:00,90316,Completado,Juan_333,M,Cordoba
10330,2020-01-11 00:06:00,73252,Completado,Juan_333,M,Cordoba
9684,2020-01-09 00:06:00,9473,Completado,Romina_171,F,Capital Federal
9684,2020-01-23 00:07:00,77137,Completado,Romina_171,F,Capital Federal
